enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,53
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,54
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,52
Madlamark skole,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Madlamark skole,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,54
Madlamark skole,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,52
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2008-2009,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2012-2013,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2013-2014,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2008-2009,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2012-2013,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2013-2014,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2008-2009,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2012-2013,Trinn 5,Jenter,
Madlamark skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2013-2014,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,44
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,47
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,45
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,54
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,53
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,45
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Madlavoll skole,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,54
Madlavoll skole,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,54
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2008-2009,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2012-2013,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2013-2014,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2008-2009,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2012-2013,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2013-2014,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2008-2009,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2012-2013,Trinn 5,Jenter,
Madlavoll skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2013-2014,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,47
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,57
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,57
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,48
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,50
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,45
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,50
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,48
Mosterøy skole,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Mosterøy skole,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Mosterøy skole,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,49
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2008-2009,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2012-2013,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2013-2014,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2008-2009,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2012-2013,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2013-2014,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2008-2009,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2012-2013,Trinn 5,Jenter,
Mosterøy skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2013-2014,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,57
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,51
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,53
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,53
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,56
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,56
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,50
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,50
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,54
Nylund skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,46
Nylund skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,47
Nylund skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,49
Nylund skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,45
Nylund skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,49
Nylund skole,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Nylund skole,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,53
Nylund skole,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,51
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2008-2009,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2012-2013,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2013-2014,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2008-2009,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2012-2013,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Lesing,2013-2014,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2008-2009,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2012-2013,Trinn 5,Jenter,
Nylund skole,Nasjonale prøver 5. trinn 2009-2013,Regning,2013-2014,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Ombo oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,47
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Jenter,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Jenter,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Jenter,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Jenter,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Jenter,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Jenter,46
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,46
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Jenter,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,56
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Jenter,55
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,58
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Jenter,57
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,59
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,60
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,45
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Jenter,48
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,52
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Jenter,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Jenter,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,55
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,58
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,56
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Jenter,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,57
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,48
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,48
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning avgiverskole (Kun skolenivå),2014-2015,Trinn 8,Jenter,46
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2007-2008,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2008-2009,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2009-2010,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2010-2011,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2012-2013,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Engelsk,2013-2014,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2007-2008,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2008-2009,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2009-2010,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2010-2011,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2011-2012,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2012-2013,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Lesing,2013-2014,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2007-2008,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2008-2009,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2009-2010,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2010-2011,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2011-2012,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2012-2013,Trinn 5,Jenter,
Rennesøy skule,Nasjonale prøver 5. trinn 2009-2013,Regning,2013-2014,Trinn 5,Jenter,
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Jenter,53
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Jenter,54
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Jenter,51
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Jenter,53
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Jenter,53
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Jenter,53
